CAR_NUMBER,START_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
0,1,18.0,true,0
2,6,18.0,true,0
3,8,18.0,true,0
4,10,18.0,true,0
6,18,18.0,true,0
7,28,18.0,true,0
1,3,48.0,false,2
8,33,18.0,true,0
9,39,18.0,true,0
10,43,18.0,true,0
5,11,54.0,false,2
12,48,18.0,true,0
15,58,18.0,true,0
17,65,18.0,true,0
21,76,18.0,true,0
11,47,48.0,false,1
16,59,48.0,false,2
13,49,60.0,false,1
18,70,51.0,false,2
26,103,18.0,true,0
14,51,72.0,false,1
28,112,18.0,true,0
29,113,18.0,true,0
19,73,62.0,false,2
30,121,18.0,true,0
31,123,18.0,true,0
32,125,18.0,true,0
20,74,75.0,false,2
35,131,18.0,true,0
37,133,18.0,true,0
27,104,48.0,false,1
38,135,18.0,true,0
39,137,18.0,true,0
41,140,18.0,true,0
42,141,18.0,true,0
43,144,18.0,true,0
22,78,85.0,false,2
47,158,18.0,true,0
23,85,92.0,false,2
33,129,48.0,false,1
48,159,18.0,true,0
49,162,18.0,true,0
24,91,100.0,false,2
34,130,61.0,false,1
53,174,18.0,true,0
25,93,112.0,false,2
36,132,73.0,false,1
55,191,18.0,true,0
57,198,18.0,true,0
40,139,80.0,false,1
46,156,63.0,false,2
59,202,18.0,true,0
44,147,86.0,false,1
50,166,67.0,false,2
60,216,18.0,true,0
61,223,18.0,true,0
62,224,18.0,true,0
45,152,95.0,false,1
51,167,80.0,false,2
52,173,88.0,false,2
58,200,61.0,false,1
66,243,18.0,true,0
67,244,18.0,true,0
68,247,18.0,true,0
54,175,100.0,false,2
63,230,48.0,false,1
74,260,18.0,true,0
76,269,18.0,true,0
56,195,94.0,false,2
77,271,18.0,true,0
64,234,58.0,false,1
79,274,18.0,true,0
80,277,18.0,true,0
81,279,18.0,true,0
82,280,18.0,true,0
65,237,69.0,false,1
75,262,48.0,false,2
85,294,18.0,true,0
86,295,18.0,true,0
87,300,18.0,true,0
69,248,72.0,false,1
78,272,52.0,false,2
89,308,18.0,true,0
70,255,79.0,false,1
83,281,57.0,false,2
92,320,18.0,true,0
93,322,18.0,true,0
94,323,18.0,true,0
71,257,91.0,false,1
96,331,18.0,true,0
97,332,18.0,true,0
84,283,69.0,false,2
98,334,18.0,true,0
99,339,18.0,true,0
72,258,104.0,false,1
102,347,18.0,true,0
88,301,65.0,false,2
103,349,18.0,true,0
104,355,18.0,true,0
73,259,117.0,false,1
90,316,64.0,false,2
100,342,48.0,false,1
110,373,18.0,true,0
111,375,18.0,true,0
91,317,77.0,false,2
101,344,60.0,false,1
114,389,18.0,true,0
95,329,79.0,false,2
105,357,61.0,false,1
116,403,18.0,true,0
117,405,18.0,true,0
112,376,48.0,false,2
118,412,18.0,true,0
119,413,18.0,true,0
106,358,74.0,false,1
113,386,52.0,false,2
122,420,18.0,true,0
123,423,18.0,true,0
124,427,18.0,true,0
107,368,78.0,false,1
126,432,18.0,true,0
115,391,61.0,false,2
127,434,18.0,true,0
108,369,91.0,false,1
120,417,49.0,false,2
131,452,18.0,true,0
109,371,103.0,false,1
121,418,62.0,false,2
135,462,18.0,true,0
137,470,18.0,true,0
138,471,18.0,true,0
129,445,48.0,false,1
125,429,65.0,false,2
140,478,18.0,true,0
141,481,18.0,true,0
130,448,59.0,false,1
128,435,73.0,false,2
143,490,18.0,true,0
145,493,18.0,true,0
132,454,67.0,false,1
148,503,18.0,true,0
139,477,48.0,false,2
150,507,18.0,true,0
152,512,18.0,true,0
133,456,79.0,false,1
155,518,18.0,true,0
142,488,51.0,false,2
157,524,18.0,true,0
134,459,90.0,false,1
159,533,18.0,true,0
160,534,18.0,true,0
144,491,62.0,false,2
162,544,18.0,true,0
136,468,95.0,false,1
146,495,72.0,false,2
158,525,52.0,false,1
147,501,80.0,false,2
165,564,18.0,true,0
167,570,18.0,true,0
161,538,53.0,false,1
149,504,91.0,false,2
168,578,18.0,true,0
169,580,18.0,true,0
170,581,18.0,true,0
171,585,18.0,true,0
163,546,59.0,false,1
172,590,18.0,true,0
151,509,100.0,false,2
164,556,63.0,false,1
176,601,18.0,true,0
177,602,18.0,true,0
153,515,108.0,false,2
166,565,68.0,false,1
154,517,120.0,false,2
181,627,18.0,true,0
173,594,53.0,false,1
182,629,18.0,true,0
156,521,130.0,false,2
174,596,65.0,false,1
185,645,18.0,true,0
179,619,48.0,false,2
187,651,18.0,true,0
188,654,18.0,true,0
175,600,75.0,false,1
180,624,57.0,false,2
178,612,77.0,false,1
190,672,18.0,true,0
183,634,61.0,false,2
192,677,18.0,true,0
194,690,18.0,true,0
184,644,65.0,false,2
189,666,48.0,false,1
186,648,75.0,false,2
191,676,52.0,false,1
198,712,18.0,true,0
200,719,18.0,true,0
193,683,59.0,false,1
201,728,18.0,true,0
203,735,18.0,true,0
196,706,48.0,false,2
204,737,18.0,true,0
195,695,61.0,false,1
205,738,18.0,true,0
208,744,18.0,true,0
209,746,18.0,true,0
210,748,18.0,true,0
197,711,57.0,false,2
199,718,64.0,false,2
213,766,18.0,true,0
215,771,18.0,true,0
206,742,48.0,false,1
202,732,64.0,false,2
207,743,61.0,false,1
219,792,18.0,true,0
221,796,18.0,true,0
211,749,69.0,false,1
222,801,18.0,true,0
224,808,18.0,true,0
216,779,48.0,false,2
212,764,68.0,false,1
227,818,18.0,true,0
228,821,18.0,true,0
217,783,58.0,false,2
229,824,18.0,true,0
230,825,18.0,true,0
214,767,79.0,false,1
232,833,18.0,true,0
218,789,66.0,false,2
236,841,18.0,true,0
225,815,48.0,false,1
220,795,74.0,false,2
240,857,18.0,true,0
226,816,61.0,false,1
241,862,18.0,true,0
242,864,18.0,true,0
223,807,76.0,false,2
231,828,63.0,false,1
244,873,18.0,true,0
238,846,51.0,false,2
233,836,69.0,false,1
239,851,60.0,false,2
234,837,82.0,false,1
249,905,18.0,true,0
243,867,58.0,false,2
250,907,18.0,true,0
235,840,93.0,false,1
251,918,18.0,true,0
245,876,63.0,false,2
237,842,105.0,false,1
255,933,18.0,true,0
256,934,18.0,true,0
246,891,62.0,false,2
257,937,18.0,true,0
259,942,18.0,true,0
247,896,71.0,false,2
252,920,48.0,false,1
262,952,18.0,true,0
248,903,78.0,false,2
253,926,56.0,false,1
254,929,67.0,false,1
270,981,18.0,true,0
263,953,48.0,false,2
258,940,70.0,false,1
264,956,59.0,false,2
260,946,78.0,false,1
265,959,70.0,false,2
261,947,91.0,false,1
275,1024,18.0,true,0
266,960,83.0,false,2
276,1025,18.0,true,0
279,1033,18.0,true,0
271,996,56.0,false,1
280,1034,18.0,true,0
267,961,96.0,false,2
272,1001,65.0,false,1
281,1049,18.0,true,0
268,970,101.0,false,2
283,1055,18.0,true,0
284,1059,18.0,true,0
285,1060,18.0,true,0
273,1014,66.0,false,1
269,977,108.0,false,2
289,1067,18.0,true,0
290,1069,18.0,true,0
292,1072,18.0,true,0
274,1023,71.0,false,1
293,1080,18.0,true,0
282,1051,48.0,false,2
294,1084,18.0,true,0
296,1089,18.0,true,0
277,1027,81.0,false,1
286,1061,52.0,false,2
278,1030,92.0,false,1
287,1065,62.0,false,2
303,1113,18.0,true,0
295,1085,51.0,false,1
304,1118,18.0,true,0
288,1066,75.0,false,2
305,1125,18.0,true,0
297,1091,59.0,false,1
291,1071,84.0,false,2
308,1138,18.0,true,0
298,1092,72.0,false,1
310,1149,18.0,true,0
312,1152,18.0,true,0
299,1094,84.0,false,1
306,1130,48.0,false,2
313,1160,18.0,true,0
315,1164,18.0,true,0
316,1165,18.0,true,0
300,1099,93.0,false,1
307,1131,61.0,false,2
319,1182,18.0,true,0
301,1107,99.0,false,1
309,1147,59.0,false,2
320,1189,18.0,true,0
322,1194,18.0,true,0
302,1108,112.0,false,1
311,1150,70.0,false,2
323,1202,18.0,true,0
324,1203,18.0,true,0
314,1163,71.0,false,2
318,1174,60.0,false,1
329,1223,18.0,true,0
330,1224,18.0,true,0
317,1166,82.0,false,2
321,1192,56.0,false,1
331,1230,18.0,true,0
325,1206,56.0,false,1
326,1215,48.0,false,2
335,1249,18.0,true,0
327,1219,57.0,false,1
328,1220,57.0,false,2
341,1266,18.0,true,0
332,1240,51.0,false,2
342,1277,18.0,true,0
343,1278,18.0,true,0
344,1281,18.0,true,0
337,1252,48.0,false,1
346,1283,18.0,true,0
347,1284,18.0,true,0
348,1286,18.0,true,0
333,1241,64.0,false,2
349,1289,18.0,true,0
338,1261,53.0,false,1
351,1296,18.0,true,0
352,1299,18.0,true,0
334,1242,77.0,false,2
353,1309,18.0,true,0
339,1264,64.0,false,1
354,1312,18.0,true,0
336,1251,82.0,false,2
357,1320,18.0,true,0
340,1265,77.0,false,1
360,1335,18.0,true,0
345,1282,74.0,false,1
361,1342,18.0,true,0
355,1313,48.0,false,2
362,1345,18.0,true,0
350,1292,78.0,false,1
356,1316,59.0,false,2
365,1367,18.0,true,0
358,1328,61.0,false,2
367,1372,18.0,true,0
363,1354,48.0,false,1
359,1329,74.0,false,2
371,1388,18.0,true,0
372,1389,18.0,true,0
373,1393,18.0,true,0
374,1395,18.0,true,0
364,1366,50.0,false,1
379,1401,18.0,true,0
380,1402,18.0,true,0
381,1411,18.0,true,0
366,1368,62.0,false,1
382,1412,18.0,true,0
370,1386,48.0,false,2
384,1417,18.0,true,0
385,1423,18.0,true,0
368,1376,68.0,false,1
386,1429,18.0,true,0
375,1396,52.0,false,2
387,1430,18.0,true,0
369,1377,81.0,false,1
376,1397,65.0,false,2
393,1451,18.0,true,0
377,1398,78.0,false,2
395,1459,18.0,true,0
388,1431,48.0,false,1
396,1461,18.0,true,0
378,1399,91.0,false,2
389,1436,57.0,false,1
399,1482,18.0,true,0
383,1415,89.0,false,2
390,1439,68.0,false,1
404,1494,18.0,true,0
397,1466,52.0,false,2
391,1443,78.0,false,1
408,1506,18.0,true,0
398,1467,65.0,false,2
392,1448,87.0,false,1
400,1483,63.0,false,2
414,1530,18.0,true,0
394,1452,97.0,false,1
415,1536,18.0,true,0
401,1487,73.0,false,2
410,1512,51.0,false,1
402,1489,85.0,false,2
421,1556,18.0,true,0
422,1557,18.0,true,0
411,1513,64.0,false,1
423,1559,18.0,true,0
403,1492,96.0,false,2
412,1523,68.0,false,1
428,1577,18.0,true,0
405,1496,106.0,false,2
432,1584,18.0,true,0
413,1524,81.0,false,1
434,1596,18.0,true,0
406,1498,118.0,false,2
416,1543,76.0,false,1
435,1605,18.0,true,0
436,1609,18.0,true,0
407,1504,126.0,false,2
437,1612,18.0,true,0
439,1614,18.0,true,0
417,1547,86.0,false,1
409,1508,136.0,false,2
418,1551,96.0,false,1
442,1630,18.0,true,0
443,1632,18.0,true,0
445,1635,18.0,true,0
446,1637,18.0,true,0
429,1580,78.0,false,2
419,1554,107.0,false,1
448,1645,18.0,true,0
449,1646,18.0,true,0
430,1582,90.0,false,2
420,1555,120.0,false,1
431,1583,103.0,false,2
450,1668,18.0,true,0
424,1565,124.0,false,1
451,1671,18.0,true,0
452,1679,18.0,true,0
433,1589,111.0,false,2
454,1684,18.0,true,0
425,1566,137.0,false,1
456,1695,18.0,true,0
438,1613,101.0,false,2
426,1571,146.0,false,1
457,1704,18.0,true,0
440,1615,113.0,false,2
458,1710,18.0,true,0
459,1712,18.0,true,0
427,1574,157.0,false,1
441,1620,122.0,false,2
453,1682,63.0,false,1
461,1730,18.0,true,0
463,1733,18.0,true,0
444,1633,123.0,false,2
455,1686,73.0,false,1
467,1745,18.0,true,0
447,1638,132.0,false,2
462,1731,48.0,false,1
471,1764,18.0,true,0
460,1718,66.0,false,2
464,1734,59.0,false,1
474,1783,18.0,true,0
475,1784,18.0,true,0
469,1757,48.0,false,2
465,1738,69.0,false,1
470,1758,61.0,false,2
466,1742,79.0,false,1
481,1807,18.0,true,0
482,1808,18.0,true,0
483,1810,18.0,true,0
472,1780,53.0,false,2
468,1746,89.0,false,1
484,1817,18.0,true,0
489,1826,18.0,true,0
473,1782,65.0,false,2
491,1839,18.0,true,0
493,1841,18.0,true,0
476,1787,74.0,false,2
485,1819,48.0,false,1
496,1853,18.0,true,0
477,1789,86.0,false,2
486,1822,59.0,false,1
478,1791,98.0,false,2
499,1874,18.0,true,0
487,1823,72.0,false,1
502,1881,18.0,true,0
503,1884,18.0,true,0
479,1792,111.0,false,2
488,1825,84.0,false,1
504,1891,18.0,true,0
506,1896,18.0,true,0
480,1797,120.0,false,2
508,1902,18.0,true,0
490,1836,87.0,false,1
498,1855,76.0,false,2
492,1840,97.0,false,1
500,1877,68.0,false,2
516,1932,18.0,true,0
494,1842,109.0,false,1
517,1940,18.0,true,0
501,1879,80.0,false,2
495,1848,117.0,false,1
505,1894,79.0,false,2
497,1854,125.0,false,1
520,1962,18.0,true,0
521,1964,18.0,true,0
507,1897,90.0,false,2
522,1969,18.0,true,0
523,1970,18.0,true,0
524,1972,18.0,true,0
525,1974,18.0,true,0
512,1923,70.0,false,1
526,1976,18.0,true,0
509,1906,95.0,false,2
513,1925,82.0,false,1
528,1989,18.0,true,0
510,1908,107.0,false,2
529,1998,18.0,true,0
530,1999,18.0,true,0
514,1928,93.0,false,1
532,2009,18.0,true,0
511,1915,114.0,false,2
515,1930,105.0,false,1
533,2017,18.0,true,0
535,2024,18.0,true,0
527,1985,58.0,false,2
518,1949,100.0,false,1
531,2006,51.0,false,2
539,2040,18.0,true,0
540,2041,18.0,true,0
519,1959,104.0,false,1
542,2045,18.0,true,0
534,2020,51.0,false,2
544,2054,18.0,true,0
545,2059,18.0,true,0
546,2060,18.0,true,0
536,2035,50.0,false,2
538,2039,48.0,false,1
548,2069,18.0,true,0
549,2072,18.0,true,0
550,2073,18.0,true,0
551,2076,18.0,true,0
552,2078,18.0,true,0
537,2038,61.0,false,2
541,2044,57.0,false,1
555,2088,18.0,true,0
557,2092,18.0,true,0
543,2049,66.0,false,1
560,2101,18.0,true,0
561,2110,18.0,true,0
547,2063,66.0,false,1
553,2086,48.0,false,2
562,2119,18.0,true,0
554,2087,61.0,false,2
565,2130,18.0,true,0
567,2142,18.0,true,0
556,2090,72.0,false,2
568,2150,18.0,true,0
563,2121,48.0,false,1
558,2097,79.0,false,2
569,2158,18.0,true,0
570,2162,18.0,true,0
564,2126,57.0,false,1
571,2166,18.0,true,0
559,2098,92.0,false,2
572,2172,18.0,true,0
566,2137,60.0,false,1
577,2194,18.0,true,0
579,2201,18.0,true,0
581,2208,18.0,true,0
573,2179,48.0,false,1
574,2182,48.0,false,2
582,2214,18.0,true,0
584,2224,18.0,true,0
575,2190,54.0,false,2
585,2229,18.0,true,0
586,2230,18.0,true,0
588,2235,18.0,true,0
580,2206,48.0,false,1
589,2237,18.0,true,0
576,2192,66.0,false,2
583,2217,51.0,false,1
592,2253,18.0,true,0
578,2195,77.0,false,2
587,2233,49.0,false,1
596,2266,18.0,true,0
597,2267,18.0,true,0
598,2272,18.0,true,0
599,2275,18.0,true,0
590,2244,52.0,false,1
602,2283,18.0,true,0
603,2284,18.0,true,0
593,2255,48.0,false,2
591,2252,58.0,false,1
594,2262,55.0,false,2
606,2309,18.0,true,0
595,2263,68.0,false,2
607,2313,18.0,true,0
608,2324,18.0,true,0
600,2278,67.0,false,2
610,2328,18.0,true,0
604,2299,48.0,false,1
611,2329,18.0,true,0
613,2336,18.0,true,0
601,2279,80.0,false,2
615,2342,18.0,true,0
605,2300,61.0,false,1
617,2347,18.0,true,0
619,2353,18.0,true,0
620,2354,18.0,true,0
609,2326,49.0,false,1
612,2330,48.0,false,2
622,2362,18.0,true,0
625,2368,18.0,true,0
614,2339,50.0,false,1
628,2373,18.0,true,0
618,2352,48.0,false,2
616,2345,58.0,false,1
621,2356,58.0,false,2
623,2366,51.0,false,1
631,2407,18.0,true,0
626,2370,58.0,false,2
624,2367,64.0,false,1
635,2416,18.0,true,0
637,2420,18.0,true,0
627,2371,71.0,false,2
638,2424,18.0,true,0
639,2426,18.0,true,0
629,2385,60.0,false,1
640,2429,18.0,true,0
641,2436,18.0,true,0
630,2406,50.0,false,2
642,2440,18.0,true,0
633,2412,48.0,false,1
643,2443,18.0,true,0
644,2444,18.0,true,0
632,2411,59.0,false,2
646,2452,18.0,true,0
634,2413,61.0,false,1
648,2457,18.0,true,0
650,2465,18.0,true,0
636,2418,66.0,false,2
652,2475,18.0,true,0
645,2446,48.0,false,1
653,2477,18.0,true,0
647,2456,52.0,false,1
649,2461,48.0,false,2
657,2493,18.0,true,0
658,2501,18.0,true,0
651,2472,50.0,false,1
654,2478,48.0,false,2
660,2518,18.0,true,0
661,2519,18.0,true,0
656,2490,48.0,false,1
662,2521,18.0,true,0
655,2488,52.0,false,2
659,2513,48.0,false,1
674,2549,18.0,true,0
663,2522,48.0,false,2
664,2524,51.0,false,1
675,2557,18.0,true,0
666,2527,57.0,false,2
677,2569,18.0,true,0
665,2526,63.0,false,1
678,2574,18.0,true,0
680,2576,18.0,true,0
669,2531,67.0,false,2
667,2528,75.0,false,1
671,2537,75.0,false,2
668,2529,88.0,false,1
682,2599,18.0,true,0
683,2600,18.0,true,0
672,2542,84.0,false,2
684,2609,18.0,true,0
685,2611,18.0,true,0
686,2612,18.0,true,0
670,2532,99.0,false,1
687,2614,18.0,true,0
689,2620,18.0,true,0
673,2548,92.0,false,2
690,2624,18.0,true,0
691,2631,18.0,true,0
676,2558,96.0,false,2
688,2618,48.0,false,1
679,2575,93.0,false,2
695,2651,18.0,true,0
696,2652,18.0,true,0
697,2656,18.0,true,0
681,2577,105.0,false,2
692,2641,48.0,false,1
699,2672,18.0,true,0
700,2679,18.0,true,0
693,2643,60.0,false,1
705,2694,18.0,true,0
698,2667,48.0,false,2
694,2645,72.0,false,1
701,2683,48.0,false,2
708,2715,18.0,true,0
709,2722,18.0,true,0
706,2696,48.0,false,1
702,2686,59.0,false,2
711,2733,18.0,true,0
712,2737,18.0,true,0
703,2689,70.0,false,2
713,2742,18.0,true,0
715,2752,18.0,true,0
704,2692,81.0,false,2
718,2759,18.0,true,0
710,2730,48.0,false,1
721,2768,18.0,true,0
707,2702,85.0,false,2
722,2772,18.0,true,0
714,2751,48.0,false,1
724,2784,18.0,true,0
725,2792,18.0,true,0
719,2764,48.0,false,2
716,2753,60.0,false,1
726,2795,18.0,true,0
727,2796,18.0,true,0
730,2806,18.0,true,0
720,2767,59.0,false,2
717,2755,72.0,false,1
732,2811,18.0,true,0
723,2783,57.0,false,2
734,2822,18.0,true,0
735,2828,18.0,true,0
729,2804,48.0,false,1
728,2802,52.0,false,2
738,2840,18.0,true,0
739,2841,18.0,true,0
741,2845,18.0,true,0
731,2807,59.0,false,1
742,2850,18.0,true,0
743,2851,18.0,true,0
745,2858,18.0,true,0
736,2831,48.0,false,2
733,2812,68.0,false,1
747,2862,18.0,true,0
748,2866,18.0,true,0
737,2838,55.0,false,2
751,2885,18.0,true,0
744,2857,48.0,false,1
740,2844,63.0,false,2
754,2894,18.0,true,0
746,2861,58.0,false,1
757,2905,18.0,true,0
758,2911,18.0,true,0
750,2884,48.0,false,2
749,2878,55.0,false,1
760,2916,18.0,true,0
752,2886,60.0,false,2
761,2933,18.0,true,0
762,2934,18.0,true,0
764,2936,18.0,true,0
753,2891,69.0,false,2
759,2915,48.0,false,1
769,2948,18.0,true,0
770,2955,18.0,true,0
755,2900,74.0,false,2
763,2935,48.0,false,1
756,2904,84.0,false,2
774,2970,18.0,true,0
775,2973,18.0,true,0
776,2975,18.0,true,0
765,2938,59.0,false,1
778,2987,18.0,true,0
766,2939,72.0,false,1
779,2994,18.0,true,0
773,2969,48.0,false,2
767,2943,82.0,false,1
783,3009,18.0,true,0
777,2978,53.0,false,2
784,3014,18.0,true,0
785,3015,18.0,true,0
786,3018,18.0,true,0
787,3020,18.0,true,0
768,2947,92.0,false,1
780,3002,48.0,false,2
771,2958,95.0,false,1
789,3040,18.0,true,0
781,3003,61.0,false,2
772,2961,106.0,false,1
792,3049,18.0,true,0
793,3050,18.0,true,0
794,3052,18.0,true,0
782,3006,72.0,false,2
797,3064,18.0,true,0
788,3039,48.0,false,1
798,3073,18.0,true,0
790,3043,58.0,false,1
801,3085,18.0,true,0
796,3062,48.0,false,2
791,3045,70.0,false,1
805,3099,18.0,true,0
799,3080,48.0,false,2
795,3055,74.0,false,1
800,3083,59.0,false,2
809,3132,18.0,true,0
811,3136,18.0,true,0
802,3088,68.0,false,2
807,3109,48.0,false,1
815,3141,18.0,true,0
816,3142,18.0,true,0
817,3149,18.0,true,0
803,3092,78.0,false,2
818,3156,18.0,true,0
819,3159,18.0,true,0
808,3131,48.0,false,1
820,3161,18.0,true,0
804,3096,88.0,false,2
810,3135,58.0,false,1
806,3100,98.0,false,2
827,3185,18.0,true,0
812,3137,70.0,false,1
821,3163,49.0,false,2
813,3138,83.0,false,1
829,3206,18.0,true,0
822,3169,57.0,false,2
833,3216,18.0,true,0
814,3139,96.0,false,1
834,3218,18.0,true,0
823,3170,70.0,false,2
839,3228,18.0,true,0
828,3198,51.0,false,1
840,3231,18.0,true,0
824,3171,83.0,false,2
842,3236,18.0,true,0
843,3240,18.0,true,0
830,3207,56.0,false,1
825,3173,95.0,false,2
844,3256,18.0,true,0
831,3209,68.0,false,1
845,3263,18.0,true,0
826,3184,98.0,false,2
846,3265,18.0,true,0
847,3267,18.0,true,0
832,3215,76.0,false,1
848,3273,18.0,true,0
852,3284,18.0,true,0
853,3286,18.0,true,0
835,3221,84.0,false,1
856,3292,18.0,true,0
836,3223,96.0,false,1
858,3303,18.0,true,0
849,3276,48.0,false,2
837,3224,109.0,false,1
850,3281,57.0,false,2
838,3226,121.0,false,1
851,3282,70.0,false,2
862,3335,18.0,true,0
863,3337,18.0,true,0
864,3339,18.0,true,0
865,3340,18.0,true,0
841,3234,127.0,false,1
866,3345,18.0,true,0
854,3287,79.0,false,2
869,3349,18.0,true,0
859,3314,61.0,false,1
855,3289,91.0,false,2
872,3362,18.0,true,0
873,3366,18.0,true,0
875,3369,18.0,true,0
860,3324,65.0,false,1
877,3374,18.0,true,0
857,3302,92.0,false,2
881,3384,18.0,true,0
861,3326,77.0,false,1
882,3388,18.0,true,0
868,3348,60.0,false,2
883,3390,18.0,true,0
867,3346,71.0,false,1
885,3402,18.0,true,0
870,3356,66.0,false,2
887,3404,18.0,true,0
874,3367,64.0,false,1
889,3414,18.0,true,0
871,3360,76.0,false,2
879,3379,66.0,false,1
876,3372,78.0,false,2
880,3383,76.0,false,1
878,3378,86.0,false,2
896,3449,18.0,true,0
897,3450,18.0,true,0
884,3398,75.0,false,1
900,3458,18.0,true,0
890,3421,57.0,false,2
901,3467,18.0,true,0
886,3403,84.0,false,1
903,3469,18.0,true,0
904,3470,18.0,true,0
905,3471,18.0,true,0
891,3423,69.0,false,2
888,3409,92.0,false,1
908,3484,18.0,true,0
892,3430,76.0,false,2
909,3490,18.0,true,0
910,3492,18.0,true,0
898,3451,64.0,false,1
911,3499,18.0,true,0
893,3443,77.0,false,2
899,3454,75.0,false,1
894,3444,90.0,false,2
902,3468,75.0,false,1
914,3529,18.0,true,0
895,3447,101.0,false,2
916,3533,18.0,true,0
906,3476,81.0,false,1
920,3542,18.0,true,0
912,3501,61.0,false,2
923,3546,18.0,true,0
907,3483,88.0,false,1
925,3557,18.0,true,0
913,3516,60.0,false,2
926,3567,18.0,true,0
927,3571,18.0,true,0
915,3531,59.0,false,2
929,3575,18.0,true,0
924,3547,48.0,false,1
917,3538,66.0,false,2
933,3586,18.0,true,0
934,3587,18.0,true,0
935,3589,18.0,true,0
936,3591,18.0,true,0
918,3540,78.0,false,2
940,3603,18.0,true,0
928,3574,48.0,false,1
941,3609,18.0,true,0
919,3541,91.0,false,2
930,3578,58.0,false,1
943,3618,18.0,true,0
944,3619,18.0,true,0
945,3620,18.0,true,0
946,3622,18.0,true,0
947,3626,18.0,true,0
921,3544,102.0,false,2
931,3584,66.0,false,1
949,3632,18.0,true,0
922,3545,115.0,false,2
932,3585,79.0,false,1
952,3648,18.0,true,0
942,3610,64.0,false,2
937,3593,85.0,false,1
956,3663,18.0,true,0
958,3669,18.0,true,0
948,3631,57.0,false,2
938,3595,97.0,false,1
959,3675,18.0,true,0
960,3681,18.0,true,0
950,3635,67.0,false,2
939,3600,106.0,false,1
951,3641,75.0,false,2
964,3699,18.0,true,0
965,3705,18.0,true,0
953,3649,81.0,false,2
967,3712,18.0,true,0
968,3713,18.0,true,0
961,3685,48.0,false,1
954,3650,94.0,false,2
962,3695,52.0,false,1
971,3729,18.0,true,0
973,3732,18.0,true,0
955,3653,105.0,false,2
963,3698,63.0,false,1
957,3667,105.0,false,2
966,3707,68.0,false,1
980,3759,18.0,true,0
983,3765,18.0,true,0
974,3735,51.0,false,2
985,3769,18.0,true,0
969,3714,75.0,false,1
986,3772,18.0,true,0
987,3773,18.0,true,0
989,3778,18.0,true,0
975,3736,64.0,false,2
970,3727,76.0,false,1
992,3786,18.0,true,0
994,3791,18.0,true,0
976,3743,71.0,false,2
972,3731,86.0,false,1
977,3745,83.0,false,2
996,3811,18.0,true,0
988,3776,55.0,false,1
997,3815,18.0,true,0
999,3821,18.0,true,0
978,3751,91.0,false,2
1000,3824,18.0,true,0
990,3781,64.0,false,1
1001,3831,18.0,true,0
979,3757,99.0,false,2
1002,3839,18.0,true,0
991,3785,74.0,false,1
1003,3843,18.0,true,0
1007,3850,18.0,true,0
981,3761,109.0,false,2
1008,3854,18.0,true,0
993,3787,86.0,false,1
982,3763,121.0,false,2
1011,3867,18.0,true,0
995,3798,89.0,false,1
1014,3877,18.0,true,0
984,3767,131.0,false,2
1015,3882,18.0,true,0
998,3820,81.0,false,1
1005,3847,65.0,false,2
1016,3896,18.0,true,0
1004,3844,71.0,false,1
1019,3902,18.0,true,0
1006,3848,78.0,false,2
1010,3859,70.0,false,1
1020,3912,18.0,true,0
1021,3913,18.0,true,0
1022,3914,18.0,true,0
1023,3919,18.0,true,0
1009,3857,83.0,false,2
1013,3871,72.0,false,1
1026,3930,18.0,true,0
1027,3931,18.0,true,0
1012,3869,85.0,false,2
1017,3898,59.0,false,1
1030,3939,18.0,true,0
1031,3942,18.0,true,0
1033,3947,18.0,true,0
1018,3901,70.0,false,1
1034,3953,18.0,true,0
1025,3924,48.0,false,2
1037,3963,18.0,true,0
1024,3920,65.0,false,1
1028,3932,54.0,false,2
1039,3970,18.0,true,0
1041,3978,18.0,true,0
1042,3979,18.0,true,0
1029,3938,62.0,false,2
1036,3961,48.0,false,1
1043,3992,18.0,true,0
1032,3944,70.0,false,2
1038,3968,55.0,false,1
1035,3955,73.0,false,2
1040,3976,61.0,false,1
1046,4023,18.0,true,0
1048,4028,18.0,true,0
1050,4034,18.0,true,0
1051,4037,18.0,true,0
1044,4012,48.0,false,2
1053,4045,18.0,true,0
1045,4020,54.0,false,2
1049,4031,48.0,false,1
1058,4063,18.0,true,0
1059,4066,18.0,true,0
1047,4025,63.0,false,2
1060,4070,18.0,true,0
1052,4039,54.0,false,1
1063,4086,18.0,true,0
1054,4048,59.0,false,1
1061,4072,48.0,false,2
1055,4052,69.0,false,1
1065,4112,18.0,true,0
1062,4077,57.0,false,2
1056,4053,82.0,false,1
1066,4117,18.0,true,0
1068,4124,18.0,true,0
1057,4058,91.0,false,1
1070,4133,18.0,true,0
1064,4105,48.0,false,2
1071,4135,18.0,true,0
1072,4136,18.0,true,0
1073,4138,18.0,true,0
1074,4139,18.0,true,0
1076,4144,18.0,true,0
1077,4148,18.0,true,0
1067,4121,48.0,false,2
1078,4160,18.0,true,0
1079,4161,18.0,true,0
1080,4163,18.0,true,0
1069,4128,55.0,false,2
1075,4140,48.0,false,1
1082,4171,18.0,true,0
1088,4194,18.0,true,0
1089,4195,18.0,true,0
1090,4196,18.0,true,0
1081,4170,48.0,false,1
1091,4202,18.0,true,0
