CAR_NUMBER,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
2483,9876.0,0.0,0.0,18.0,true,0
2477,9842.0,11.0,38.0,56.0,false,1
2487,9883.0,0.0,0.0,18.0,true,0
2481,9851.0,11.0,38.0,56.0,false,2
2490,9892.0,0.0,0.0,18.0,true,0
2491,9894.0,0.0,0.0,18.0,true,0
2492,9897.0,0.0,0.0,18.0,true,0
2484,9877.0,11.0,26.0,44.0,false,1
2495,9904.0,0.0,0.0,18.0,true,0
2497,9908.0,0.0,0.0,18.0,true,0
2498,9909.0,0.0,0.0,18.0,true,0
2485,9881.0,11.0,36.0,54.0,false,1
2493,9900.0,11.0,26.0,44.0,false,2
2486,9882.0,11.0,49.0,67.0,false,1
2494,9902.0,11.0,38.0,56.0,false,2
2488,9884.0,11.0,61.0,79.0,false,1
2496,9906.0,11.0,48.0,66.0,false,2
2489,9888.0,11.0,71.0,89.0,false,1
2508,9959.0,0.0,0.0,18.0,true,0
2509,9963.0,0.0,0.0,18.0,true,0
2499,9911.0,11.0,57.0,75.0,false,2
2502,9923.0,11.0,50.0,68.0,false,1
2511,9978.0,0.0,0.0,18.0,true,0
2500,9917.0,11.0,65.0,83.0,false,2
2503,9948.0,11.0,39.0,57.0,false,1
2512,9995.0,0.0,0.0,18.0,true,0
2501,9918.0,11.0,78.0,96.0,false,2
2504,9950.0,11.0,51.0,69.0,false,1
2514,10007.0,0.0,0.0,18.0,true,0
2510,9976.0,11.0,34.0,52.0,false,2
2515,10010.0,0.0,0.0,18.0,true,0
2505,9951.0,11.0,64.0,82.0,false,1
2519,10024.0,0.0,0.0,18.0,true,0
2520,10026.0,0.0,0.0,18.0,true,0
2513,10001.0,11.0,26.0,44.0,false,2
2521,10028.0,0.0,0.0,18.0,true,0
2506,9952.0,11.0,77.0,95.0,false,1
2524,10036.0,0.0,0.0,18.0,true,0
2525,10037.0,0.0,0.0,18.0,true,0
2516,10013.0,11.0,28.0,46.0,false,2
2526,10041.0,0.0,0.0,18.0,true,0
2507,9956.0,11.0,87.0,105.0,false,1
2529,10049.0,0.0,0.0,18.0,true,0
2517,10018.0,11.0,37.0,55.0,false,2
2522,10032.0,11.0,26.0,44.0,false,1
2532,10064.0,0.0,0.0,18.0,true,0
2533,10065.0,0.0,0.0,18.0,true,0
2518,10021.0,11.0,48.0,66.0,false,2
2523,10035.0,11.0,37.0,55.0,false,1
2535,10076.0,0.0,0.0,18.0,true,0
2536,10082.0,0.0,0.0,18.0,true,0
2527,10044.0,11.0,42.0,60.0,false,1
2531,10063.0,11.0,26.0,44.0,false,2
2539,10090.0,0.0,0.0,18.0,true,0
2528,10048.0,11.0,52.0,70.0,false,1
2534,10070.0,11.0,33.0,51.0,false,2
2542,10104.0,0.0,0.0,18.0,true,0
2544,10111.0,0.0,0.0,18.0,true,0
2530,10054.0,11.0,60.0,78.0,false,1
2537,10086.0,11.0,31.0,49.0,false,2
2546,10125.0,0.0,0.0,18.0,true,0
2538,10088.0,11.0,43.0,61.0,false,2
2543,10106.0,11.0,26.0,44.0,false,1
2547,10136.0,0.0,0.0,18.0,true,0
2549,10143.0,0.0,0.0,18.0,true,0
2550,10144.0,0.0,0.0,18.0,true,0
2540,10093.0,11.0,52.0,70.0,false,2
2551,10146.0,0.0,0.0,18.0,true,0
2545,10121.0,11.0,26.0,44.0,false,1
2541,10098.0,11.0,61.0,79.0,false,2
2554,10161.0,0.0,0.0,18.0,true,0
2555,10164.0,0.0,0.0,18.0,true,0
2548,10142.0,11.0,26.0,44.0,false,1
2558,10176.0,0.0,0.0,18.0,true,0
2552,10154.0,11.0,26.0,44.0,false,2
2560,10180.0,0.0,0.0,18.0,true,0
2553,10156.0,11.0,26.0,44.0,false,1
2563,10188.0,0.0,0.0,18.0,true,0
2556,10172.0,11.0,26.0,44.0,false,2
2557,10175.0,11.0,26.0,44.0,false,1
2564,10209.0,0.0,0.0,18.0,true,0
2559,10177.0,11.0,35.0,53.0,false,2
2562,10185.0,11.0,30.0,48.0,false,1
2567,10219.0,0.0,0.0,18.0,true,0
2561,10183.0,11.0,43.0,61.0,false,2
2569,10226.0,0.0,0.0,18.0,true,0
2570,10233.0,0.0,0.0,18.0,true,0
2565,10211.0,11.0,26.0,44.0,false,1
2571,10237.0,0.0,0.0,18.0,true,0
2572,10245.0,0.0,0.0,18.0,true,0
2573,10250.0,0.0,0.0,18.0,true,0
2566,10216.0,11.0,35.0,53.0,false,1
2568,10225.0,11.0,40.0,58.0,false,1
2577,10267.0,0.0,0.0,18.0,true,0
2578,10269.0,0.0,0.0,18.0,true,0
2580,10274.0,0.0,0.0,18.0,true,0
2574,10251.0,11.0,26.0,44.0,false,2
2575,10254.0,11.0,37.0,55.0,false,2
2584,10292.0,0.0,0.0,18.0,true,0
2585,10294.0,0.0,0.0,18.0,true,0
2586,10295.0,0.0,0.0,18.0,true,0
2579,10273.0,11.0,26.0,44.0,false,1
2588,10301.0,0.0,0.0,18.0,true,0
2589,10302.0,0.0,0.0,18.0,true,0
2590,10303.0,0.0,0.0,18.0,true,0
2576,10255.0,11.0,50.0,68.0,false,2
2581,10278.0,11.0,35.0,53.0,false,1
2592,10317.0,0.0,0.0,18.0,true,0
2593,10319.0,0.0,0.0,18.0,true,0
2587,10297.0,11.0,26.0,44.0,false,2
2582,10286.0,11.0,41.0,59.0,false,1
2594,10336.0,0.0,0.0,18.0,true,0
2591,10313.0,11.0,26.0,44.0,false,2
2595,10340.0,0.0,0.0,18.0,true,0
2583,10289.0,11.0,52.0,70.0,false,1
2597,10347.0,0.0,0.0,18.0,true,0
2598,10364.0,0.0,0.0,18.0,true,0
2596,10341.0,11.0,26.0,44.0,false,2
2599,10368.0,0.0,0.0,18.0,true,0
2600,10370.0,11.0,26.0,44.0,false,1
2609,10399.0,0.0,0.0,18.0,true,0
2602,10376.0,11.0,26.0,44.0,false,2
2612,10409.0,0.0,0.0,18.0,true,0
2601,10371.0,11.0,39.0,57.0,false,1
2613,10410.0,0.0,0.0,18.0,true,0
2604,10383.0,11.0,33.0,51.0,false,2
2617,10417.0,0.0,0.0,18.0,true,0
2618,10420.0,0.0,0.0,18.0,true,0
2603,10381.0,11.0,43.0,61.0,false,1
2620,10424.0,0.0,0.0,18.0,true,0
2621,10425.0,0.0,0.0,18.0,true,0
2605,10389.0,11.0,41.0,59.0,false,2
2622,10432.0,0.0,0.0,18.0,true,0
2623,10433.0,0.0,0.0,18.0,true,0
2625,10436.0,0.0,0.0,18.0,true,0
2626,10437.0,0.0,0.0,18.0,true,0
2610,10407.0,11.0,31.0,49.0,false,1
2606,10390.0,11.0,54.0,72.0,false,2
2628,10447.0,0.0,0.0,18.0,true,0
2629,10449.0,0.0,0.0,18.0,true,0
2611,10408.0,11.0,44.0,62.0,false,1
2630,10455.0,0.0,0.0,18.0,true,0
2607,10391.0,11.0,67.0,85.0,false,2
2614,10412.0,11.0,54.0,72.0,false,1
2637,10470.0,0.0,0.0,18.0,true,0
2608,10396.0,11.0,76.0,94.0,false,2
2638,10472.0,0.0,0.0,18.0,true,0
2639,10478.0,0.0,0.0,18.0,true,0
2615,10413.0,11.0,67.0,85.0,false,1
2640,10481.0,0.0,0.0,18.0,true,0
2641,10483.0,0.0,0.0,18.0,true,0
2642,10484.0,0.0,0.0,18.0,true,0
2624,10435.0,11.0,51.0,69.0,false,2
2616,10416.0,11.0,78.0,96.0,false,1
2643,10494.0,0.0,0.0,18.0,true,0
2627,10444.0,11.0,56.0,74.0,false,2
2646,10507.0,0.0,0.0,18.0,true,0
2619,10421.0,11.0,87.0,105.0,false,1
2631,10456.0,11.0,58.0,76.0,false,2
2649,10521.0,0.0,0.0,18.0,true,0
2644,10496.0,11.0,26.0,44.0,false,1
2650,10524.0,0.0,0.0,18.0,true,0
2632,10459.0,11.0,69.0,87.0,false,2
2651,10528.0,0.0,0.0,18.0,true,0
2645,10503.0,11.0,33.0,51.0,false,1
2653,10541.0,0.0,0.0,18.0,true,0
2633,10461.0,11.0,81.0,99.0,false,2
2654,10545.0,0.0,0.0,18.0,true,0
2647,10508.0,11.0,42.0,60.0,false,1
2634,10462.0,11.0,94.0,112.0,false,2
2656,10562.0,0.0,0.0,18.0,true,0
2648,10520.0,11.0,44.0,62.0,false,1
2635,10465.0,11.0,105.0,123.0,false,2
2652,10540.0,11.0,38.0,56.0,false,1
2659,10580.0,0.0,0.0,18.0,true,0
2636,10466.0,11.0,118.0,136.0,false,2
2655,10548.0,11.0,44.0,62.0,false,1
2661,10594.0,0.0,0.0,18.0,true,0
2657,10571.0,11.0,27.0,45.0,false,2
2663,10603.0,0.0,0.0,18.0,true,0
2665,10610.0,0.0,0.0,18.0,true,0
2658,10573.0,11.0,39.0,57.0,false,2
2660,10588.0,11.0,26.0,44.0,false,1
2662,10595.0,11.0,33.0,51.0,false,1
2664,10607.0,11.0,26.0,44.0,false,2
2670,10633.0,0.0,0.0,18.0,true,0
2671,10639.0,0.0,0.0,18.0,true,0
2672,10641.0,0.0,0.0,18.0,true,0
2666,10613.0,11.0,34.0,52.0,false,2
2668,10627.0,11.0,26.0,44.0,false,1
2674,10655.0,0.0,0.0,18.0,true,0
2676,10658.0,0.0,0.0,18.0,true,0
2677,10660.0,0.0,0.0,18.0,true,0
2667,10622.0,11.0,39.0,57.0,false,2
2678,10662.0,0.0,0.0,18.0,true,0
2679,10663.0,0.0,0.0,18.0,true,0
2669,10629.0,11.0,38.0,56.0,false,1
2673,10650.0,11.0,26.0,44.0,false,2
2675,10656.0,11.0,26.0,44.0,false,1
2682,10687.0,0.0,0.0,18.0,true,0
2683,10689.0,0.0,0.0,18.0,true,0
2680,10664.0,11.0,32.0,50.0,false,1
2684,10697.0,0.0,0.0,18.0,true,0
2685,10701.0,0.0,0.0,18.0,true,0
2686,10703.0,0.0,0.0,18.0,true,0
2681,10683.0,11.0,26.0,44.0,false,2
2691,10723.0,0.0,0.0,18.0,true,0
2692,10729.0,0.0,0.0,18.0,true,0
2693,10731.0,0.0,0.0,18.0,true,0
2687,10710.0,11.0,26.0,44.0,false,2
2695,10739.0,0.0,0.0,18.0,true,0
2697,10747.0,0.0,0.0,18.0,true,0
2690,10722.0,11.0,26.0,44.0,false,1
2688,10711.0,11.0,39.0,57.0,false,2
2699,10753.0,0.0,0.0,18.0,true,0
2694,10735.0,11.0,27.0,45.0,false,1
2689,10714.0,11.0,50.0,68.0,false,2
2701,10766.0,0.0,0.0,18.0,true,0
2702,10769.0,0.0,0.0,18.0,true,0
2703,10774.0,0.0,0.0,18.0,true,0
2696,10743.0,11.0,33.0,51.0,false,1
2705,10783.0,0.0,0.0,18.0,true,0
2700,10758.0,11.0,26.0,44.0,false,2
2706,10786.0,0.0,0.0,18.0,true,0
2698,10752.0,11.0,38.0,56.0,false,1
2707,10798.0,0.0,0.0,18.0,true,0
2708,10800.0,0.0,0.0,18.0,true,0
2711,10806.0,0.0,0.0,18.0,true,0
2704,10782.0,11.0,26.0,44.0,false,1
2709,10801.0,11.0,26.0,44.0,false,2
2713,10834.0,0.0,0.0,18.0,true,0
2710,10803.0,11.0,38.0,56.0,false,2
2715,10845.0,0.0,0.0,18.0,true,0
2712,10808.0,11.0,47.0,65.0,false,2
2717,10855.0,0.0,0.0,18.0,true,0
2721,10866.0,0.0,0.0,18.0,true,0
2722,10868.0,0.0,0.0,18.0,true,0
2714,10843.0,11.0,26.0,44.0,false,1
2723,10869.0,0.0,0.0,18.0,true,0
2725,10881.0,0.0,0.0,18.0,true,0
2718,10856.0,11.0,26.0,44.0,false,2
2716,10852.0,11.0,31.0,49.0,false,1
2726,10883.0,0.0,0.0,18.0,true,0
2719,10860.0,11.0,36.0,54.0,false,2
2724,10880.0,11.0,26.0,44.0,false,1
2729,10907.0,0.0,0.0,18.0,true,0
2730,10908.0,0.0,0.0,18.0,true,0
2720,10862.0,11.0,48.0,66.0,false,2
2731,10914.0,0.0,0.0,18.0,true,0
2733,10918.0,0.0,0.0,18.0,true,0
2727,10888.0,11.0,32.0,50.0,false,1
2736,10929.0,0.0,0.0,18.0,true,0
2728,10897.0,11.0,37.0,55.0,false,1
2737,10936.0,0.0,0.0,18.0,true,0
2738,10939.0,0.0,0.0,18.0,true,0
2732,10915.0,11.0,26.0,44.0,false,2
2734,10919.0,11.0,36.0,54.0,false,2
2735,10927.0,11.0,42.0,60.0,false,2
2739,10944.0,11.0,26.0,44.0,false,1
2740,10951.0,11.0,33.0,51.0,false,1
2742,10958.0,11.0,26.0,44.0,false,2
2748,10988.0,0.0,0.0,18.0,true,0
2749,10991.0,0.0,0.0,18.0,true,0
2750,10993.0,0.0,0.0,18.0,true,0
2741,10953.0,11.0,45.0,63.0,false,1
2743,10966.0,11.0,32.0,50.0,false,2
2754,11006.0,0.0,0.0,18.0,true,0
2755,11007.0,0.0,0.0,18.0,true,0
2744,10971.0,11.0,41.0,59.0,false,2
2746,10984.0,11.0,28.0,46.0,false,1
2756,11012.0,0.0,0.0,18.0,true,0
2758,11015.0,0.0,0.0,18.0,true,0
2759,11017.0,0.0,0.0,18.0,true,0
2760,11024.0,0.0,0.0,18.0,true,0
2745,10974.0,11.0,52.0,70.0,false,2
2747,10986.0,11.0,40.0,58.0,false,1
2751,10998.0,11.0,42.0,60.0,false,1
2752,11001.0,11.0,39.0,57.0,false,2
2761,11051.0,0.0,0.0,18.0,true,0
2762,11052.0,0.0,0.0,18.0,true,0
2753,11005.0,11.0,49.0,67.0,false,1
2757,11014.0,11.0,40.0,58.0,false,2
2763,11054.0,0.0,0.0,18.0,true,0
2764,11056.0,0.0,0.0,18.0,true,0
2767,11062.0,0.0,0.0,18.0,true,0
2770,11083.0,0.0,0.0,18.0,true,0
2765,11058.0,11.0,26.0,44.0,false,2
2766,11060.0,11.0,26.0,44.0,false,1
2771,11095.0,0.0,0.0,18.0,true,0
2769,11066.0,11.0,32.0,50.0,false,2
2768,11063.0,11.0,37.0,55.0,false,1
2774,11103.0,0.0,0.0,18.0,true,0
2775,11105.0,0.0,0.0,18.0,true,0
2777,11108.0,0.0,0.0,18.0,true,0
2772,11096.0,11.0,26.0,44.0,false,1
2780,11125.0,0.0,0.0,18.0,true,0
2773,11100.0,11.0,26.0,44.0,false,2
2781,11131.0,0.0,0.0,18.0,true,0
2776,11107.0,11.0,29.0,47.0,false,1
2778,11109.0,11.0,31.0,49.0,false,2
2784,11142.0,0.0,0.0,18.0,true,0
2785,11144.0,0.0,0.0,18.0,true,0
2786,11145.0,0.0,0.0,18.0,true,0
2787,11148.0,0.0,0.0,18.0,true,0
2779,11110.0,11.0,44.0,62.0,false,2
2788,11155.0,0.0,0.0,18.0,true,0
2782,11132.0,11.0,26.0,44.0,false,1
2783,11141.0,11.0,31.0,49.0,false,1
2790,11173.0,0.0,0.0,18.0,true,0
2789,11158.0,11.0,26.0,44.0,false,2
2791,11185.0,0.0,0.0,18.0,true,0
2793,11197.0,0.0,0.0,18.0,true,0
2794,11202.0,0.0,0.0,18.0,true,0
2795,11208.0,0.0,0.0,18.0,true,0
2792,11195.0,11.0,26.0,44.0,false,1
2801,11243.0,0.0,0.0,18.0,true,0
2796,11220.0,11.0,26.0,44.0,false,2
2803,11254.0,0.0,0.0,18.0,true,0
2797,11221.0,11.0,39.0,57.0,false,2
2800,11238.0,11.0,26.0,44.0,false,1
2805,11270.0,0.0,0.0,18.0,true,0
2806,11272.0,0.0,0.0,18.0,true,0
2798,11228.0,11.0,46.0,64.0,false,2
2802,11252.0,11.0,26.0,44.0,false,1
2808,11278.0,0.0,0.0,18.0,true,0
2809,11280.0,0.0,0.0,18.0,true,0
2799,11231.0,11.0,57.0,75.0,false,2
2804,11262.0,11.0,30.0,48.0,false,1
2813,11296.0,0.0,0.0,18.0,true,0
2814,11297.0,0.0,0.0,18.0,true,0
2816,11300.0,0.0,0.0,18.0,true,0
2817,11302.0,0.0,0.0,18.0,true,0
2807,11273.0,11.0,33.0,51.0,false,1
2818,11311.0,0.0,0.0,18.0,true,0
2811,11287.0,11.0,26.0,44.0,false,2
2819,11313.0,0.0,0.0,18.0,true,0
2821,11319.0,0.0,0.0,18.0,true,0
2810,11281.0,11.0,39.0,57.0,false,1
2812,11289.0,11.0,38.0,56.0,false,2
2823,11331.0,0.0,0.0,18.0,true,0
2815,11299.0,11.0,42.0,60.0,false,2
2820,11318.0,11.0,26.0,44.0,false,1
2825,11348.0,0.0,0.0,18.0,true,0
2827,11352.0,0.0,0.0,18.0,true,0
2828,11353.0,0.0,0.0,18.0,true,0
2829,11357.0,0.0,0.0,18.0,true,0
2822,11328.0,11.0,30.0,48.0,false,1
2824,11346.0,11.0,26.0,44.0,false,2
2830,11372.0,0.0,0.0,18.0,true,0
2831,11373.0,0.0,0.0,18.0,true,0
2832,11379.0,0.0,0.0,18.0,true,0
2833,11382.0,0.0,0.0,18.0,true,0
2834,11383.0,0.0,0.0,18.0,true,0
2826,11350.0,11.0,36.0,54.0,false,2
2835,11393.0,0.0,0.0,18.0,true,0
2836,11396.0,0.0,0.0,18.0,true,0
2838,11405.0,0.0,0.0,18.0,true,0
2837,11402.0,11.0,26.0,44.0,false,2
2839,11407.0,11.0,35.0,53.0,false,2
2840,11419.0,11.0,26.0,44.0,false,1
2847,11454.0,0.0,0.0,18.0,true,0
2849,11458.0,0.0,0.0,18.0,true,0
2841,11434.0,11.0,26.0,44.0,false,2
2842,11435.0,11.0,26.0,44.0,false,1
2850,11463.0,0.0,0.0,18.0,true,0
2843,11436.0,11.0,38.0,56.0,false,2
2844,11441.0,11.0,34.0,52.0,false,1
2845,11444.0,11.0,44.0,62.0,false,2
2851,11488.0,0.0,0.0,18.0,true,0
2846,11446.0,11.0,43.0,61.0,false,1
2853,11490.0,0.0,0.0,18.0,true,0
2854,11499.0,0.0,0.0,18.0,true,0
2848,11456.0,11.0,47.0,65.0,false,1
2856,11505.0,0.0,0.0,18.0,true,0
2857,11506.0,0.0,0.0,18.0,true,0
2859,11513.0,0.0,0.0,18.0,true,0
2852,11489.0,11.0,26.0,44.0,false,2
2861,11523.0,0.0,0.0,18.0,true,0
2855,11500.0,11.0,29.0,47.0,false,2
2858,11507.0,11.0,26.0,44.0,false,1
2863,11533.0,0.0,0.0,18.0,true,0
2866,11545.0,0.0,0.0,18.0,true,0
2860,11517.0,11.0,30.0,48.0,false,1
2867,11560.0,0.0,0.0,18.0,true,0
2862,11525.0,11.0,36.0,54.0,false,1
2864,11536.0,11.0,26.0,44.0,false,2
2869,11565.0,0.0,0.0,18.0,true,0
2871,11567.0,0.0,0.0,18.0,true,0
2865,11540.0,11.0,36.0,54.0,false,2
2868,11561.0,11.0,26.0,44.0,false,1
2875,11587.0,0.0,0.0,18.0,true,0
2870,11566.0,11.0,35.0,53.0,false,1
2877,11602.0,0.0,0.0,18.0,true,0
2872,11580.0,11.0,26.0,44.0,false,2
2879,11610.0,0.0,0.0,18.0,true,0
2880,11611.0,0.0,0.0,18.0,true,0
2873,11583.0,11.0,37.0,55.0,false,2
2878,11603.0,11.0,26.0,44.0,false,1
2883,11630.0,0.0,0.0,18.0,true,0
2874,11584.0,11.0,50.0,68.0,false,2
2887,11637.0,0.0,0.0,18.0,true,0
2888,11641.0,0.0,0.0,18.0,true,0
2876,11594.0,11.0,54.0,72.0,false,2
2881,11622.0,11.0,26.0,44.0,false,1
2889,11650.0,0.0,0.0,18.0,true,0
2882,11623.0,11.0,39.0,57.0,false,1
2885,11635.0,11.0,27.0,45.0,false,2
2884,11631.0,11.0,45.0,63.0,false,1
2886,11636.0,11.0,40.0,58.0,false,2
2892,11676.0,0.0,0.0,18.0,true,0
2894,11678.0,0.0,0.0,18.0,true,0
2896,11684.0,0.0,0.0,18.0,true,0
2890,11662.0,11.0,28.0,46.0,false,1
2897,11691.0,0.0,0.0,18.0,true,0
2900,11696.0,0.0,0.0,18.0,true,0
2893,11677.0,11.0,26.0,44.0,false,2
2891,11663.0,11.0,41.0,59.0,false,1
2904,11710.0,0.0,0.0,18.0,true,0
2895,11681.0,11.0,36.0,54.0,false,2
2898,11693.0,11.0,26.0,44.0,false,1
2906,11719.0,0.0,0.0,18.0,true,0
2907,11724.0,0.0,0.0,18.0,true,0
2908,11730.0,0.0,0.0,18.0,true,0
2899,11695.0,11.0,38.0,56.0,false,1
2902,11707.0,11.0,26.0,44.0,false,2
2910,11736.0,0.0,0.0,18.0,true,0
2912,11744.0,0.0,0.0,18.0,true,0
2901,11700.0,11.0,47.0,65.0,false,1
2903,11709.0,11.0,38.0,56.0,false,2
2914,11747.0,0.0,0.0,18.0,true,0
2905,11714.0,11.0,47.0,65.0,false,2
2909,11735.0,11.0,26.0,44.0,false,1
2915,11761.0,0.0,0.0,18.0,true,0
2916,11764.0,0.0,0.0,18.0,true,0
2918,11769.0,0.0,0.0,18.0,true,0
2919,11774.0,0.0,0.0,18.0,true,0
2911,11741.0,11.0,34.0,52.0,false,1
2913,11745.0,11.0,44.0,62.0,false,1
2917,11765.0,11.0,26.0,44.0,false,2
2923,11801.0,0.0,0.0,18.0,true,0
2920,11780.0,11.0,26.0,44.0,false,2
2927,11815.0,0.0,0.0,18.0,true,0
2921,11792.0,11.0,26.0,44.0,false,1
2929,11825.0,0.0,0.0,18.0,true,0
2922,11794.0,11.0,38.0,56.0,false,1
2925,11813.0,11.0,26.0,44.0,false,2
2932,11843.0,0.0,0.0,18.0,true,0
2924,11802.0,11.0,44.0,62.0,false,1
2926,11814.0,11.0,39.0,57.0,false,2
2930,11833.0,11.0,27.0,45.0,false,1
2937,11865.0,0.0,0.0,18.0,true,0
2928,11821.0,11.0,46.0,64.0,false,2
2938,11869.0,0.0,0.0,18.0,true,0
2931,11837.0,11.0,37.0,55.0,false,1
2939,11874.0,0.0,0.0,18.0,true,0
2940,11877.0,0.0,0.0,18.0,true,0
2934,11855.0,11.0,26.0,44.0,false,2
2933,11847.0,11.0,41.0,59.0,false,1
2943,11889.0,0.0,0.0,18.0,true,0
2935,11862.0,11.0,33.0,51.0,false,2
2946,11897.0,0.0,0.0,18.0,true,0
2948,11900.0,0.0,0.0,18.0,true,0
2949,11903.0,0.0,0.0,18.0,true,0
2941,11879.0,11.0,26.0,44.0,false,1
2936,11863.0,11.0,46.0,64.0,false,2
2942,11883.0,11.0,36.0,54.0,false,1
2947,11899.0,11.0,26.0,44.0,false,2
2944,11890.0,11.0,43.0,61.0,false,1
2954,11933.0,0.0,0.0,18.0,true,0
2950,11909.0,11.0,30.0,48.0,false,2
2958,11946.0,0.0,0.0,18.0,true,0
2945,11892.0,11.0,55.0,73.0,false,1
2951,11922.0,11.0,31.0,49.0,false,2
2960,11953.0,0.0,0.0,18.0,true,0
2962,11958.0,0.0,0.0,18.0,true,0
2963,11959.0,0.0,0.0,18.0,true,0
2955,11935.0,11.0,26.0,44.0,false,1
2952,11925.0,11.0,42.0,60.0,false,2
2956,11938.0,11.0,37.0,55.0,false,1
2968,11976.0,0.0,0.0,18.0,true,0
2969,11977.0,0.0,0.0,18.0,true,0
2953,11928.0,11.0,53.0,71.0,false,2
2970,11984.0,0.0,0.0,18.0,true,0
2971,11987.0,0.0,0.0,18.0,true,0
2957,11945.0,11.0,44.0,62.0,false,1
2964,11964.0,11.0,31.0,49.0,false,2
2959,11948.0,11.0,55.0,73.0,false,1
2965,11970.0,11.0,39.0,57.0,false,2
2961,11956.0,11.0,61.0,79.0,false,1
2966,11973.0,11.0,50.0,68.0,false,2
2972,11988.0,11.0,43.0,61.0,false,1
2981,12032.0,0.0,0.0,18.0,true,0
2967,11974.0,11.0,63.0,81.0,false,2
2983,12038.0,0.0,0.0,18.0,true,0
2984,12039.0,0.0,0.0,18.0,true,0
2973,11992.0,11.0,53.0,71.0,false,1
2986,12045.0,0.0,0.0,18.0,true,0
2987,12049.0,0.0,0.0,18.0,true,0
2988,12050.0,0.0,0.0,18.0,true,0
2977,12006.0,11.0,45.0,63.0,false,2
2974,11993.0,11.0,66.0,84.0,false,1
2978,12021.0,11.0,44.0,62.0,false,2
2993,12066.0,0.0,0.0,18.0,true,0
2994,12072.0,0.0,0.0,18.0,true,0
2975,11997.0,11.0,76.0,94.0,false,1
2996,12075.0,0.0,0.0,18.0,true,0
2997,12077.0,0.0,0.0,18.0,true,0
2998,12078.0,0.0,0.0,18.0,true,0
2979,12023.0,11.0,56.0,74.0,false,2
2976,11998.0,11.0,89.0,107.0,false,1
2980,12026.0,11.0,67.0,85.0,false,2
3001,12100.0,0.0,0.0,18.0,true,0
2989,12053.0,11.0,48.0,66.0,false,1
3002,12101.0,0.0,0.0,18.0,true,0
3003,12104.0,0.0,0.0,18.0,true,0
2982,12033.0,11.0,74.0,92.0,false,2
2990,12054.0,11.0,61.0,79.0,false,1
3006,12115.0,0.0,0.0,18.0,true,0
2985,12042.0,11.0,79.0,97.0,false,2
3008,12127.0,0.0,0.0,18.0,true,0
2991,12061.0,11.0,68.0,86.0,false,1
3009,12129.0,0.0,0.0,18.0,true,0
3010,12130.0,0.0,0.0,18.0,true,0
3011,12132.0,0.0,0.0,18.0,true,0
2995,12073.0,11.0,62.0,80.0,false,2
2992,12063.0,11.0,80.0,98.0,false,1
3014,12145.0,0.0,0.0,18.0,true,0
3000,12091.0,11.0,58.0,76.0,false,2
3015,12151.0,0.0,0.0,18.0,true,0
3016,12152.0,0.0,0.0,18.0,true,0
2999,12088.0,11.0,69.0,87.0,false,1
3005,12109.0,11.0,54.0,72.0,false,2
3018,12165.0,0.0,0.0,18.0,true,0
3019,12169.0,0.0,0.0,18.0,true,0
3004,12107.0,11.0,64.0,82.0,false,1
3020,12172.0,0.0,0.0,18.0,true,0
3021,12175.0,0.0,0.0,18.0,true,0
3012,12141.0,11.0,36.0,54.0,false,2
3022,12182.0,0.0,0.0,18.0,true,0
3023,12183.0,0.0,0.0,18.0,true,0
3007,12117.0,11.0,68.0,86.0,false,1
3024,12190.0,0.0,0.0,18.0,true,0
3013,12144.0,11.0,47.0,65.0,false,2
3025,12192.0,0.0,0.0,18.0,true,0
3017,12155.0,11.0,50.0,68.0,false,2
3030,12215.0,0.0,0.0,18.0,true,0
3032,12219.0,0.0,0.0,18.0,true,0
3026,12198.0,11.0,26.0,44.0,false,1
3034,12227.0,0.0,0.0,18.0,true,0
3028,12208.0,11.0,26.0,44.0,false,2
3027,12203.0,11.0,35.0,53.0,false,1
3039,12243.0,0.0,0.0,18.0,true,0
3029,12209.0,11.0,39.0,57.0,false,2
3040,12249.0,0.0,0.0,18.0,true,0
3035,12229.0,11.0,26.0,44.0,false,1
3031,12217.0,11.0,45.0,63.0,false,2
3036,12231.0,11.0,38.0,56.0,false,1
3046,12271.0,0.0,0.0,18.0,true,0
3047,12275.0,0.0,0.0,18.0,true,0
3033,12223.0,11.0,53.0,71.0,false,2
3049,12277.0,0.0,0.0,18.0,true,0
3051,12280.0,0.0,0.0,18.0,true,0
3037,12239.0,11.0,44.0,62.0,false,1
3052,12285.0,0.0,0.0,18.0,true,0
3053,12287.0,0.0,0.0,18.0,true,0
3041,12252.0,11.0,38.0,56.0,false,2
3054,12293.0,0.0,0.0,18.0,true,0
3038,12242.0,11.0,55.0,73.0,false,1
3056,12299.0,0.0,0.0,18.0,true,0
3057,12300.0,0.0,0.0,18.0,true,0
3058,12301.0,0.0,0.0,18.0,true,0
3059,12302.0,0.0,0.0,18.0,true,0
3042,12253.0,11.0,51.0,69.0,false,2
3060,12306.0,0.0,0.0,18.0,true,0
3045,12268.0,11.0,43.0,61.0,false,1
3061,12312.0,0.0,0.0,18.0,true,0
3062,12313.0,0.0,0.0,18.0,true,0
3063,12314.0,0.0,0.0,18.0,true,0
3064,12317.0,0.0,0.0,18.0,true,0
3043,12260.0,11.0,58.0,76.0,false,2
